"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20210618","도심권","종로구","15","11","0.031","0.015","0.4","0.004"
"20210618","도심권","용산구","15","10","0.023","0.018","0.3","0.003"
"20210618","서북권","은평구","12","9","0.034","0.013","0.4","0.003"
"20210618","서북권","서대문구","10","6","0.033","0.011","0.4","0.003"
"20210618","서북권","마포구","13","8","0.033","0.016","0.3","0.002"
"20210618","동북권","광진구","17","10","0.027","0.014","0.5","0.003"
"20210618","동북권","성동구","17","11","0.027","0.018","0.4","0.003"
"20210618","동북권","중랑구","18","10","0.025","0.02","0.4","0.003"
"20210618","동북권","동대문구","17","10","0.032","0.015","0.3","0.002"
"20210618","동북권","성북구","17","10","0.031","0.017","0.6","0.002"
"20210618","동북권","도봉구","17","9","0.029","0.011","0.3","0.003"
"20210618","동북권","강북구","15","11","0.029","0.014","0.3","0.002"
"20210618","동북권","노원구","16","11","0.03","0.016","0.4","0.003"
"20210618","서남권","강서구","10","9","0.031","0.026","0.2","0.002"
"20210618","서남권","구로구","8","5","0.036","0.013","0.3","0.003"
"20210618","서남권","영등포구","14","9","0.03","0.016","0.4","0.002"
"20210618","서남권","동작구","18","10","0.031","0.011","0.3","0.002"
"20210618","서남권","관악구","16","9","0.028","0.015","0.3","0.003"
"20210618","서남권","금천구","15","11","0.029","0.015","0.3","0.002"
"20210618","서남권","양천구","12","8","0.03","0.012","0.3","0.003"
"20210618","동남권","강남구","17","11","0.03","0.014","0.3","0.003"
"20210618","동남권","서초구","17","8","0.028","0.019","0.3","0.003"
"20210618","동남권","송파구","18","12","0.028","0.017","0.4","0.003"
"20210618","동남권","강동구","16","11","0.025","0.015","0.3","0.003"
"20210617","도심권","중구","21","10","0.027","0.02","0.4","0.003"
"20210617","도심권","종로구","15","9","0.033","0.015","0.4","0.004"
"20210617","도심권","용산구","15","8","0.024","0.015","0.3","0.003"
"20210617","서북권","은평구","13","6","0.032","0.014","0.3","0.003"
"20210617","서북권","서대문구","10","4","0.031","0.012","0.3","0.003"
"20210617","서북권","마포구","16","6","0.031","0.017","0.3","0.002"
"20210617","동북권","광진구","15","8","0.029","0.014","0.5","0.003"
"20210617","동북권","성동구","16","9","0.031","0.017","0.3","0.003"
"20210617","동북권","중랑구","17","7","0.027","0.015","0.3","0.002"
"20210617","동북권","동대문구","18","8","0.031","0.015","0.3","0.002"
"20210617","동북권","성북구","14","5","0.031","0.018","0.6","0.002"
"20210617","동북권","도봉구","14","3","0.03","0.011","0.2","0.003"
"20210617","동북권","강북구","16","9","0.029","0.013","0.3","0.002"
"20210617","동북권","노원구","14","7","0.033","0.012","0.3","0.002"
"20210617","서남권","강서구","14","9","0.029","0.027","0.2","0.002"
"20210617","서남권","구로구","13","4","0.031","0.016","0.3","0.003"
"20210617","서남권","영등포구","16","8","0.027","0.02","0.4","0.003"
"20210617","서남권","동작구","18","7","0.029","0.013","0.3","0.002"
"20210617","서남권","관악구","17","8","0.026","0.018","0.3","0.003"
"20210617","서남권","금천구","18","9","0.028","0.016","0.3","0.003"
"20210617","서남권","양천구","18","9","0.028","0.016","0.3","0.003"
"20210617","동남권","강남구","18","9","0.028","0.017","0.3","0.003"
"20210617","동남권","서초구","19","5","0.028","0.019","0.3","0.003"
"20210617","동남권","송파구","16","8","0.033","0.016","0.3","0.003"
"20210617","동남권","강동구","16","8","0.03","0.011","0.3","0.002"
"20210616","도심권","중구","13","6","0.031","0.014","0.3","0.003"
"20210616","도심권","종로구","9","5","0.037","0.008","0.3","0.004"
"20210616","도심권","용산구","9","4","0.029","0.008","0.2","0.003"
"20210616","서북권","은평구","4","3","0.043","0.005","0.2","0.002"
"20210616","서북권","서대문구","4","2","0.039","0.007","0.2","0.003"
"20210616","서북권","마포구","11","4","0.034","0.009","0.2","0.002"
"20210616","동북권","광진구","10","4","0.034","0.009","0.4","0.003"
"20210616","동북권","성동구","10","6","0.038","0.01","0.2","0.003"
"20210616","동북권","중랑구","11","4","0.031","0.009","0.2","0.002"
"20210616","동북권","동대문구","12","5","0.033","0.01","0.2","0.002"
"20210616","동북권","성북구","9","2","0.034","0.013","0.5","0.002"
"20210616","동북권","도봉구","11","2","0.035","0.007","0.1","0.003"
"20210616","동북권","강북구","10","4","0.035","0.006","0.2","0.002"
"20210616","동북권","노원구","9","5","0.036","0.008","0.3","0.002"
"20210616","서남권","강서구","7","6","0.036","0.02","0.2","0.002"
"20210616","서남권","구로구","9","2","0.037","0.01","0.3","0.003"
"20210616","서남권","영등포구","12","5","0.034","0.014","0.4","0.002"
"20210616","서남권","동작구","13","5","0.034","0.008","0.2","0.002"
"20210616","서남권","관악구","13","4","0.031","0.013","0.3","0.003"
"20210616","서남권","금천구","10","7","0.036","0.008","0.2","0.003"
"20210616","서남권","양천구","11","5","0.035","0.01","0.3","0.003"
"20210616","동남권","강남구","13","5","0.033","0.011","0.2","0.003"
"20210616","동남권","서초구","14","2","0.034","0.011","0.3","0.003"
"20210616","동남권","송파구","10","5","0.036","0.01","0.3","0.003"
"20210616","동남권","강동구","10","5","0.03","0.006","0.2","0.002"
"20210615","도심권","중구","29","20","0.02","0.024","0.5","0.004"
"20210615","도심권","종로구","25","17","0.024","0.018","0.4","0.004"
"20210615","도심권","용산구","24","16","0.02","0.017","0.4","0.003"
"20210615","서북권","은평구","23","16","0.027","0.013","0.4","0.003"
"20210615","서북권","서대문구","20","8","0.023","0.014","0.4","0.003"
"20210615","서북권","마포구","24","15","0.018","0.026","0.4","0.003"
"20210615","동북권","광진구","26","14","0.024","0.015","0.5","0.003"
"20210615","동북권","성동구","26","18","0.026","0.017","0.4","0.004"
"20210615","동북권","중랑구","30","17","0.023","0.017","0.4","0.003"
"20210615","동북권","동대문구","31","18","0.022","0.022","0.4","0.003"
"20210615","동북권","성북구","28","15","0.023","0.02","0.7","0.002"
"20210615","동북권","도봉구","30","15","0.025","0.013","0.3","0.003"
"20210615","동북권","강북구","27","18","0.026","0.011","0.4","0.002"
"20210615","동북권","노원구","26","16","0.024","0.017","0.4","0.003"
"20210615","서남권","강서구","26","20","0.018","0.037","0.4","0.003"
"20210615","서남권","구로구","24","15","0.025","0.023","0.4","0.003"
"20210615","서남권","영등포구","27","20","0.021","0.027","0.5","0.003"
"20210615","서남권","동작구","31","19","0.028","0.02","0.4","0.003"
"20210615","서남권","관악구","28","17","0.022","0.025","0.5","0.003"
"20210615","서남권","금천구","26","19","0.024","0.022","0.4","0.003"
"20210615","서남권","양천구","28","17","0.018","0.024","0.4","0.003"
"20210615","동남권","강남구","32","18","0.023","0.021","0.4","0.003"
"20210615","동남권","서초구","30","15","0.026","0.023","0.4","0.003"
"20210615","동남권","송파구","29","19","0.026","0.022","0.5","0.003"
"20210615","동남권","강동구","30","19","0.023","0.015","0.4","0.003"
"20210614","도심권","중구","45","29","0.041","0.033","0.5","0.005"
"20210614","도심권","종로구","39","25","0.044","0.03","0.5","0.004"
"20210614","도심권","용산구","37","24","0.034","0.031","0.4","0.004"
"20210614","서북권","은평구","43","24","0.051","0.021","0.4","0.004"
"20210614","서북권","서대문구","39","14","0.046","0.021","0.5","0.005"
"20210614","서북권","마포구","39","25","0.032","0.037","0.5","0.004"
"20210614","동북권","광진구","37","22","0.045","0.024","0.6","0.004"
"20210614","동북권","성동구","37","26","0.044","0.033","0.5","0.004"
"20210614","동북권","중랑구","38","24","0.043","0.028","0.4","0.003"
"20210614","동북권","동대문구","42","25","0.047","0.028","0.4","0.004"
"20210614","동북권","성북구","43","19","0.051","0.025","0.7","0.003"
"20210614","동북권","도봉구","35","17","0.057","0.013","0.3","0.003"
"20210614","동북권","강북구","32","22","0.057","0.014","0.3","0.002"
"20210614","동북권","노원구","32","21","0.049","0.017","0.4","0.003"
"20210614","서남권","강서구","44","30","0.03","0.049","0.4","0.004"
"20210614","서남권","구로구","35","20","0.041","0.03","0.4","0.003"
"20210614","서남권","영등포구","37","27","0.037","0.036","0.6","0.003"
"20210614","서남권","동작구","41","27","0.043","0.027","0.4","0.003"
"20210614","서남권","관악구","36","22","0.037","0.032","0.5","0.004"
"20210614","서남권","금천구","38","26","0.039","0.03","0.5","0.004"
"20210614","서남권","양천구","39","24","0.034","0.034","0.5","0.004"
"20210614","동남권","강남구","38","26","0.035","0.029","0.5","0.004"
"20210614","동남권","서초구","44","24","0.04","0.035","0.5","0.004"
"20210614","동남권","송파구","39","24","0.046","0.032","0.5","0.003"
"20210614","동남권","강동구","38","26","0.041","0.027","0.4","0.003"
"20210613","도심권","중구","34","23","0.035","0.02","0.4","0.004"
"20210613","도심권","종로구","32","19","0.039","0.018","0.4","0.004"
"20210613","도심권","용산구","31","21","0.03","0.02","0.4","0.003"
"20210613","서북권","은평구","26","15","0.041","0.011","0.4","0.004"
"20210613","서북권","서대문구","25","10","0.038","0.012","0.5","0.004"
"20210613","서북권","마포구","29","18","0.028","0.023","0.4","0.004"
"20210613","동북권","광진구","30","18","0.041","0.016","0.6","0.003"
"20210613","동북권","성동구","33","23","0.042","0.022","0.5","0.003"
"20210613","동북권","중랑구","32","21","0.04","0.019","0.4","0.003"
"20210613","동북권","동대문구","34","21","0.041","0.019","0.4","0.003"
"20210613","동북권","성북구","29","16","0.044","0.018","0.6","0.003"
"20210613","동북권","도봉구","31","15","0.045","0.009","0.3","0.003"
"20210613","동북권","강북구","28","20","0.044","0.009","0.3","0.003"
"20210613","동북권","노원구","29","19","0.043","0.014","0.4","0.003"
"20210613","서남권","강서구","30","22","0.029","0.032","0.4","0.004"
"20210613","서남권","구로구","26","14","0.035","0.02","0.4","0.003"
"20210613","서남권","영등포구","31","22","0.035","0.021","0.5","0.004"
"20210613","서남권","동작구","33","22","0.034","0.018","0.4","0.003"
"20210613","서남권","관악구","32","19","0.03","0.025","0.5","0.004"
"20210613","서남권","금천구","30","20","0.027","0.021","0.4","0.003"
"20210613","서남권","양천구","30","19","0.03","0.019","0.4","0.004"
"20210613","동남권","강남구","33","24","0.04","0.021","0.5","0.004"
"20210613","동남권","서초구","34","16","0.036","0.025","0.5","0.004"
"20210613","동남권","송파구","34","23","0.04","0.024","0.5","0.003"
"20210613","동남권","강동구","30","21","0.039","0.016","0.4","0.003"
"20210612","도심권","중구","24","14","0.033","0.014","0.3","0.003"
"20210612","도심권","종로구","20","12","0.036","0.012","0.4","0.004"
"20210612","도심권","용산구","21","12","0.027","0.015","0.3","0.003"
"20210612","서북권","은평구","17","9","0.039","0.007","0.4","0.003"
"20210612","서북권","서대문구","14","6","0.037","0.009","0.4","0.003"
"20210612","서북권","마포구","21","12","0.03","0.016","0.3","0.003"
"20210612","동북권","광진구","18","10","0.035","0.012","0.4","0.003"
"20210612","동북권","성동구","22","14","0.038","0.018","0.4","0.003"
"20210612","동북권","중랑구","19","11","0.032","0.013","0.3","0.003"
"20210612","동북권","동대문구","21","12","0.037","0.013","0.3","0.002"
"20210612","동북권","성북구","18","7","0.036","0.014","0.6","0.002"
"20210612","동북권","도봉구","19","8","0.037","0.007","0.2","0.003"
"20210612","동북권","강북구","16","11","0.034","0.006","0.2","0.002"
"20210612","동북권","노원구","17","11","0.033","0.01","0.3","0.002"
"20210612","서남권","강서구","20","16","0.037","0.025","0.3","0.003"
"20210612","서남권","구로구","16","9","0.04","0.015","0.3","0.003"
"20210612","서남권","영등포구","20","14","0.038","0.016","0.5","0.003"
"20210612","서남권","동작구","26","15","0.036","0.015","0.3","0.003"
"20210612","서남권","관악구","22","12","0.034","0.018","0.4","0.003"
"20210612","서남권","금천구","23","16","0.032","0.017","0.3","0.003"
"20210612","서남권","양천구","22","13","0.034","0.013","0.4","0.004"
"20210612","동남권","강남구","24","14","0.036","0.016","0.4","0.003"
"20210612","동남권","서초구","24","11","0.037","0.019","0.4","0.003"
"20210612","동남권","송파구","22","13","0.035","0.02","0.4","0.003"
"20210612","동남권","강동구","19","12","0.03","0.012","0.3","0.002"
"20210611","도심권","중구","21","15","0.034","0.015","0.3","0.004"
"20210611","도심권","종로구","21","13","0.038","0.015","0.4","0.004"
"20210611","도심권","용산구","21","13","0.031","0.017","0.3","0.003"
"20210611","서북권","은평구","15","10","0.046","0.011","0.3","0.003"
"20210611","서북권","서대문구","13","7","0.044","0.01","0.4","0.004"
"20210611","서북권","마포구","17","11","0.034","0.016","0.3","0.004"
"20210611","동북권","광진구","21","14","0.042","0.013","0.4","0.003"
"20210611","동북권","성동구","21","15","0.04","0.018","0.3","0.003"
"20210611","동북권","중랑구","22","14","0.039","0.016","0.3","0.003"
"20210611","동북권","동대문구","22","14","0.044","0.014","0.3","0.003"
"20210611","동북권","성북구","18","10","0.043","0.014","0.6","0.003"
"20210611","동북권","도봉구","19","8","0.043","0.008","0.2","0.003"
"20210611","동북권","강북구","19","13","0.04","0.009","0.2","0.002"
"20210611","동북권","노원구","19","14","0.039","0.011","0.3","0.002"
"20210611","서남권","강서구","15","13","0.04","0.026","0.2","0.003"
"20210611","서남권","구로구","13","7","0.044","0.014","0.3","0.003"
"20210611","서남권","영등포구","19","13","0.039","0.017","0.4","0.003"
"20210611","서남권","동작구","22","14","0.04","0.011","0.3","0.003"
"20210611","서남권","관악구","20","12","0.038","0.016","0.4","0.003"
"20210611","서남권","금천구","20","15","0.035","0.016","0.3","0.003"
"20210611","서남권","양천구","18","11","0.03","0.013","0.3","0.003"
"20210611","동남권","강남구","22","16","0.041","0.014","0.3","0.003"
"20210611","동남권","서초구","21","10","0.038","0.019","0.3","0.003"
"20210611","동남권","송파구","21","14","0.041","0.016","0.4","0.003"
"20210611","동남권","강동구","21","16","0.038","0.013","0.3","0.002"
"20210610","도심권","중구","58","39","0.041","0.037","0.5","0.004"
"20210610","도심권","종로구","54","33","0.046","0.032","0.5","0.004"
"20210610","도심권","용산구","51","35","0.034","0.032","0.4","0.003"
"20210610","서북권","은평구","50","28","0.062","0.019","0.5","0.003"
"20210610","서북권","서대문구","47","22","0.055","0.02","0.5","0.004"
"20210610","서북권","마포구","54","38","0.037","0.042","0.5","0.004"
"20210610","동북권","광진구","50","32","0.05","0.021","0.6","0.003"
"20210610","동북권","성동구","51","35","0.05","0.032","0.5","0.004"
"20210610","동북권","중랑구","52","32","0.049","0.024","0.4","0.003"
"20210610","동북권","동대문구","56","34","0.048","0.033","0.4","0.003"
"20210610","동북권","성북구","55","25","0.05","0.028","0.7","0.003"
"20210610","동북권","도봉구","47","24","0.057","0.015","0.4","0.003"
"20210610","동북권","강북구","49","33","0.05","0.014","0.4","0.002"
"20210610","동북권","노원구","47","32","0.048","0.024","0.5","0.003"
"20210610","서남권","강서구","60","47","0.046","0.044","0.5","0.003"
"20210610","서남권","구로구","60","34","0.05","0.033","0.5","0.004"
"20210610","서남권","영등포구","64","42","0.043","0.041","0.6","0.004"
"20210610","서남권","동작구","61","40","0.05","0.026","0.5","0.004"
"20210610","서남권","관악구","60","40","0.048","0.031","0.5","0.004"
"20210610","서남권","금천구","58","45","0.042","0.032","0.5","0.006"
"20210610","서남권","양천구","67","40","0.04","0.033","0.5","0.004"
"20210610","동남권","강남구","56","38","0.045","0.033","0.5","0.004"
"20210610","동남권","서초구","56","31","0.043","0.041","0.5","0.004"
"20210610","동남권","송파구","52","34","0.049","0.034","0.5","0.003"
"20210610","동남권","강동구","49","33","0.047","0.023","0.4","0.003"
"20210609","도심권","중구","44","27","0.057","0.029","0.5","0.004"
"20210609","도심권","종로구","40","23","0.057","0.026","0.5","0.004"
"20210609","도심권","용산구","39","24","0.042","0.026","0.4","0.003"
"20210609","서북권","은평구","37","19","0.061","0.019","0.4","0.003"
"20210609","서북권","서대문구","32","11","0.06","0.019","0.5","0.004"
"20210609","서북권","마포구","40","24","0.047","0.033","0.4","0.003"
"20210609","동북권","광진구","37","22","0.058","0.02","0.5","0.003"
"20210609","동북권","성동구","38","25","0.062","0.028","0.4","0.003"
"20210609","동북권","중랑구","37","21","0.054","0.023","0.4","0.004"
"20210609","동북권","동대문구","42","22","0.056","0.028","0.4","0.003"
"20210609","동북권","성북구","44","17","0.055","0.025","0.6","0.003"
"20210609","동북권","도봉구","37","16","0.057","0.016","0.3","0.003"
"20210609","동북권","강북구","37","22","0.06","0.014","0.3","0.002"
"20210609","동북권","노원구","35","22","0.051","0.023","0.4","0.003"
"20210609","서남권","강서구","42","30","0.059","0.035","0.4","0.003"
"20210609","서남권","구로구","39","19","0.063","0.028","0.4","0.003"
"20210609","서남권","영등포구","40","26","0.056","0.035","0.6","0.004"
"20210609","서남권","동작구","52","28","0.062","0.025","0.4","0.003"
"20210609","서남권","관악구","41","23","0.057","0.032","0.5","0.003"
"20210609","서남권","금천구","43","29","0.058","0.029","0.4","0.004"
"20210609","서남권","양천구","43","24","0.054","0.027","0.5","0.004"
"20210609","동남권","강남구","40","26","0.061","0.028","0.5","0.004"
"20210609","동남권","서초구","40","19","0.055","0.034","0.5","0.003"
"20210609","동남권","송파구","39","23","0.065","0.028","0.5","0.003"
"20210609","동남권","강동구","39","24","0.052","0.026","0.4","0.003"
"20210608","도심권","중구","46","28","0.038","0.034","0.5","0.004"
"20210608","도심권","종로구","41","23","0.041","0.03","0.5","0.004"
"20210608","도심권","용산구","39","24","0.03","0.029","0.4","0.003"
"20210608","서북권","은평구","40","22","0.048","0.02","0.5","0.003"
"20210608","서북권","서대문구","38","19","0.045","0.02","0.5","0.004"
"20210608","서북권","마포구","40","27","0.025","0.035","0.5","0.004"
"20210608","동북권","광진구","35","20","0.041","0.021","0.5","0.003"
"20210608","동북권","성동구","38","25","0.043","0.029","0.5","0.003"
"20210608","동북권","중랑구","33","19","0.023","0.025","0.4","0.003"
"20210608","동북권","동대문구","42","22","0.042","0.029","0.5","0.003"
"20210608","동북권","성북구","47","18","0.037","0.032","0.7","0.003"
"20210608","동북권","도봉구","36","17","0.041","0.018","0.4","0.003"
"20210608","동북권","강북구","36","21","0.044","0.016","0.4","0.002"
"20210608","동북권","노원구","32","20","0.038","0.024","0.5","0.003"
"20210608","서남권","강서구","43","30","0.039","0.039","0.4","0.003"
"20210608","서남권","구로구","47","21","0.038","0.035","0.5","0.004"
"20210608","서남권","영등포구","42","28","0.037","0.037","0.6","0.004"
"20210608","서남권","동작구","46","25","0.04","0.031","0.4","0.003"
"20210608","서남권","관악구","44","24","0.035","0.037","0.5","0.004"
"20210608","서남권","금천구","41","27","0.035","0.033","0.5","0.005"
"20210608","서남권","양천구","45","25","0.033","0.031","0.5","0.005"
"20210608","동남권","강남구","42","26","0.04","0.03","0.5","0.003"
"20210608","동남권","서초구","46","26","0.037","0.036","0.5","0.004"
"20210608","동남권","송파구","37","21","0.042","0.033","0.5","0.003"
"20210608","동남권","강동구","35","21","0.036","0.023","0.4","0.003"
"20210607","도심권","중구","38","19","0.038","0.029","0.5","0.004"
"20210607","도심권","종로구","38","17","0.04","0.027","0.5","0.004"
"20210607","도심권","용산구","33","17","0.027","0.023","0.4","0.003"
"20210607","서북권","은평구","35","16","0.043","0.019","0.5","0.003"
"20210607","서북권","서대문구","32","10","0.04","0.018","0.5","0.004"
"20210607","서북권","마포구","31","15","0.035","0.029","0.5","0.003"
"20210607","동북권","광진구","37","16","0.035","0.024","0.6","0.003"
"20210607","동북권","성동구","35","18","0.039","0.028","0.5","0.003"
"20210607","동북권","중랑구","36","16","0.034","0.026","0.4","0.003"
"20210607","동북권","동대문구","38","17","0.04","0.028","0.4","0.003"
"20210607","동북권","성북구","46","15","0.038","0.028","0.7","0.003"
"20210607","동북권","도봉구","38","15","0.038","0.018","0.4","0.003"
"20210607","동북권","강북구","37","18","0.038","0.018","0.4","0.002"
"20210607","동북권","노원구","35","18","0.037","0.025","0.5","0.003"
"20210607","서남권","강서구","37","20","0.044","0.033","0.4","0.003"
"20210607","서남권","구로구","41","14","0.043","0.026","0.4","0.004"
"20210607","서남권","영등포구","34","18","0.038","0.031","0.6","0.003"
"20210607","서남권","동작구","39","18","0.035","0.028","0.4","0.003"
"20210607","서남권","관악구","34","15","0.039","0.027","0.5","0.004"
"20210607","서남권","금천구","36","19","0.036","0.027","0.5","0.004"
"20210607","서남권","양천구","37","16","0.039","0.023","0.5","0.004"
"20210607","동남권","강남구","38","20","0.034","0.03","0.5","0.004"
"20210607","동남권","서초구","43","15","0.036","0.032","0.4","0.004"
"20210607","동남권","송파구","35","17","0.036","0.031","0.5","0.003"
"20210607","동남권","강동구","38","18","0.035","0.024","0.4","0.002"
"20210606","도심권","중구","68","41","0.075","0.013","0.5","0.003"
"20210606","도심권","종로구","60","31","0.079","0.01","0.5","0.004"
"20210606","도심권","용산구","59","35","0.059","0.011","0.4","0.003"
"20210606","서북권","은평구","66","36","0.083","0.009","0.5","0.003"
"20210606","서북권","서대문구","63","23","0.077","0.008","0.6","0.004"
"20210606","서북권","마포구","60","39","0.064","0.013","0.5","0.003"
"20210606","동북권","광진구","61","36","0.072","0.01","0.6","0.003"
"20210606","동북권","성동구","59","38","0.078","0.015","0.5","0.003"
"20210606","동북권","중랑구","63","36","0.068","0.012","0.5","0.003"
"20210606","동북권","동대문구","65","35","0.074","0.009","0.5","0.003"
"20210606","동북권","성북구","72","32","0.078","0.013","0.7","0.002"
"20210606","동북권","도봉구","67","34","0.073","0.008","0.4","0.003"
"20210606","동북권","강북구","63","37","0.071","0.009","0.4","0.002"
"20210606","동북권","노원구","58","35","0.072","0.011","0.5","0.002"
"20210606","서남권","강서구","63","42","0.078","0.018","0.4","0.002"
"20210606","서남권","구로구","63","30","0.08","0.009","0.4","0.003"
"20210606","서남권","영등포구","60","40","0.076","0.01","0.6","0.003"
"20210606","서남권","동작구","64","37","0.073","0.008","0.5","0.002"
"20210606","서남권","관악구","59","34","0.066","0.011","0.6","0.003"
"20210606","서남권","금천구","59","37","0.072","0.01","0.5","0.004"
"20210606","서남권","양천구","64","34","0.07","0.008","0.5","0.003"
"20210606","동남권","강남구","62","40","0.075","0.009","0.5","0.003"
"20210606","동남권","서초구","67","34","0.077","0.009","0.5","0.003"
"20210606","동남권","송파구","59","35","0.08","0.01","0.5","0.003"
"20210606","동남권","강동구","66","39","0.073","0.008","0.5","0.002"
"20210605","도심권","중구","45","26","0.061","0.016","0.4","0.004"
"20210605","도심권","종로구","45","21","0.065","0.013","0.5","0.004"
"20210605","도심권","용산구","42","22","0.051","0.013","0.4","0.003"
"20210605","서북권","은평구","47","21","0.069","0.011","0.4","0.003"
"20210605","서북권","서대문구","42","14","0.064","0.011","0.5","0.004"
"20210605","서북권","마포구","41","21","0.053","0.017","0.4","0.003"
"20210605","동북권","광진구","40","20","0.058","0.013","0.5","0.003"
"20210605","동북권","성동구","39","23","0.063","0.018","0.4","0.003"
"20210605","동북권","중랑구","39","20","0.055","0.016","0.4","0.003"
"20210605","동북권","동대문구","43","21","0.063","0.013","0.4","0.003"
"20210605","동북권","성북구","50","18","0.063","0.015","0.6","0.003"
"20210605","동북권","도봉구","45","19","0.063","0.009","0.3","0.003"
"20210605","동북권","강북구","42","23","0.064","0.01","0.4","0.003"
"20210605","동북권","노원구","38","21","0.063","0.014","0.5","0.003"
"20210605","서남권","강서구","43","26","0.063","0.02","0.4","0.003"
"20210605","서남권","구로구","52","22","0.066","0.013","0.4","0.004"
"20210605","서남권","영등포구","43","25","0.062","0.015","0.5","0.003"
"20210605","서남권","동작구","44","23","0.064","0.009","0.4","0.003"
"20210605","서남권","관악구","43","21","0.058","0.013","0.5","0.003"
"20210605","서남권","금천구","42","24","0.064","0.012","0.4","0.003"
"20210605","서남권","양천구","43","22","0.06","0.012","0.5","0.003"
"20210605","동남권","강남구","40","24","0.062","0.012","0.5","0.004"
"20210605","동남권","서초구","54","21","0.058","0.019","0.4","0.004"
"20210605","동남권","송파구","39","20","0.062","0.014","0.5","0.003"
"20210605","동남권","강동구","39","22","0.057","0.012","0.4","0.003"
"20210604","도심권","중구","28","14","0.045","0.02","0.4","0.004"
"20210604","도심권","종로구","28","11","0.049","0.016","0.4","0.004"
"20210604","도심권","용산구","25","11","0.038","0.015","0.3","0.003"
"20210604","서북권","은평구","24","11","0.051","0.013","0.4","0.003"
"20210604","서북권","서대문구","22","8","0.048","0.013","0.4","0.004"
"20210604","서북권","마포구","25","10","0.041","0.019","0.3","0.003"
"20210604","동북권","광진구","25","12","0.048","0.014","0.4","0.003"
"20210604","동북권","성동구","23","12","0.052","0.019","0.3","0.003"
"20210604","동북권","중랑구","25","11","0.043","0.019","0.3","0.003"
"20210604","동북권","동대문구","27","11","0.051","0.015","0.3","0.003"
"20210604","동북권","성북구","26","10","0.05","0.017","0.5","0.003"
"20210604","동북권","도봉구","26","9","0.048","0.011","0.2","0.003"
"20210604","동북권","강북구","26","11","0.046","0.012","0.3","0.002"
"20210604","동북권","노원구","25","12","0.051","0.016","0.4","0.003"
"20210604","서남권","강서구","23","13","0.047","0.021","0.3","0.003"
"20210604","서남권","구로구","30","10","0.052","0.015","0.3","0.004"
"20210604","서남권","영등포구","24","13","0.044","0.018","0.4","0.003"
"20210604","서남권","동작구","25","13","0.05","0.012","0.3","0.003"
"20210604","서남권","관악구","25","10","0.046","0.017","0.4","0.003"
"20210604","서남권","금천구","23","12","0.045","0.016","0.3","0.003"
"20210604","서남권","양천구","26","11","0.045","0.015","0.3","0.003"
"20210604","동남권","강남구","24","13","0.05","0.014","0.4","0.003"
"20210604","동남권","서초구","33","11","0.043","0.024","0.3","0.004"
"20210604","동남권","송파구","24","11","0.05","0.016","0.4","0.003"
"20210604","동남권","강동구","24","12","0.044","0.014","0.3","0.002"
"20210603","도심권","중구","34","21","0.028","0.025","0.4","0.004"
"20210603","도심권","종로구","33","19","0.028","0.021","0.4","0.004"
"20210603","도심권","용산구","30","18","0.018","0.024","0.4","0.003"
"20210603","서북권","은평구","26","19","0.034","0.014","0.5","0.003"
"20210603","서북권","서대문구","25","16","0.033","0.014","0.6","0.004"
"20210603","서북권","마포구","31","18","0.025","0.025","0.4","0.003"
"20210603","동북권","광진구","36","20","0.026","0.021","0.5","0.004"
"20210603","동북권","성동구","33","20","0.031","0.026","0.4","0.003"
"20210603","동북권","중랑구","35","19","0.027","0.022","0.4","0.003"
"20210603","동북권","동대문구","34","18","0.03","0.023","0.4","0.003"
"20210603","동북권","성북구","29","16","0.03","0.023","0.6","0.003"
"20210603","동북권","도봉구","28","16","0.031","0.014","0.3","0.003"
"20210603","동북권","강북구","30","17","0.031","0.012","0.3","0.002"
"20210603","동북권","노원구","30","19","0.031","0.019","0.4","0.002"
"20210603","서남권","강서구","31","21","0.028","0.03","0.3","0.003"
"20210603","서남권","구로구","30","14","0.031","0.025","0.4","0.003"
"20210603","서남권","영등포구","33","19","0.026","0.027","0.5","0.003"
"20210603","서남권","동작구","33","19","0.027","0.022","0.3","0.003"
"20210603","서남권","관악구","31","16","0.025","0.027","0.4","0.003"
"20210603","서남권","금천구","30","19","0.024","0.025","0.4","0.003"
"20210603","서남권","양천구","31","17","0.027","0.022","0.4","0.003"
"20210603","동남권","강남구","35","23","0.023","0.027","0.5","0.003"
"20210603","동남권","서초구","36","16","0.024","0.032","0.4","0.004"
"20210603","동남권","송파구","37","21","0.022","0.03","0.4","0.003"
"20210603","동남권","강동구","36","22","0.023","0.022","0.4","0.002"
"20210602","도심권","중구","57","35","0.044","0.025","0.5","0.005"
"20210602","도심권","종로구","53","28","0.048","0.021","0.5","0.004"
"20210602","도심권","용산구","46","27","0.032","0.022","0.4","0.004"
"20210602","서북권","은평구","48","30","0.052","0.017","0.5","0.004"
"20210602","서북권","서대문구","45","30","0.051","0.017","0.6","0.005"
"20210602","서북권","마포구","49","32","0.04","0.026","0.4","0.004"
"20210602","동북권","광진구","50","29","0.048","0.018","0.4","0.005"
"20210602","동북권","성동구","49","30","0.054","0.026","0.5","0.004"
